dyadep_id,dyadepisode,type_of_conflict2,dyadcount,dyadterm,ependdate,ependprec,outcome,cfiredate,peagdate,recur,version,conflict_id,dyad_id,year,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,intensity_level,type_of_conflict,start_date,start_prec,start_date2,start_prec2,gwno_loc,region
64101,1,3,1,0,,,,,,0,3,298,641,1970,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1971,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1972,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1973,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1974,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1975,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1976,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1977,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1978,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1979,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1980,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1981,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1982,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1983,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1984,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1985,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,1,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1986,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,0,,,,,,0,3,298,641,1987,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64101,1,3,1,1,8/8/88,1,1,8/10/88,12/22/88,0,3,298,641,1988,South Africa,Government of South Africa,102,,SWAPO,461,,1,Namibia,2,3,8/26/66,1,12/31/66,5,560,4
64201,1,3,1,1,2/23/66,1,4,,,0,3,299,642,1966,Syria,Government of Syria,118,,Military faction (forces loyal to Nureddin Atassi and Youssef Zeayen),268,,2,,1,3,2/23/66,1,2/23/66,1,652,2
64301,1,3,1,0,,,,,,0,3,299,643,1979,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1,3,6/16/79,1,6/16/79,1,652,2
64301,1,3,1,0,,,,,,0,3,299,643,1980,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1,3,6/16/79,1,6/16/79,1,652,2
64301,1,3,1,0,,,,,,0,3,299,643,1981,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,1,3,6/16/79,1,6/16/79,1,652,2
64301,1,3,1,1,2/2/82,1,3,,,0,3,299,643,1982,Syria,Government of Syria,118,,Muslim Brotherhood,269,,2,,2,3,6/16/79,1,6/16/79,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2011,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2,3,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2012,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2,3,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2013,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2,3,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2014,Syria,Government of Syria,118,,Syrian insurgents,4456,,2,,2,3,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2015,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2,4,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2016,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2,4,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2017,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2,4,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2018,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2,4,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,0,,,,,,0,3,299,11973,2019,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,,2,,2,4,7/30/11,1,9/4/11,1,652,2
1.2e+06,1,3,1,,,,,,,0,3,299,11973,2020,Syria,Government of Syria,118,"Government of Iran, Government of Russia (Soviet Union)",Syrian insurgents,4456,Government of Turkey,2,,2,4,7/30/11,1,9/4/11,1,652,2
64401,1,3,1,0,,,,,,0,3,300,644,1967,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,2,3,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1968,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1969,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1970,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1971,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1972,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1973,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of South Vietnam, Government of United States of America",KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,0,,,,,,0,3,300,644,1974,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64401,1,3,1,1,4/17/75,1,4,,,0,3,300,644,1975,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,Government of Vietnam (North Vietnam),2,,2,4,4/30/67,3,5/31/67,3,811,3
64402,2,3,3,0,,,,,,1,3,300,644,1979,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,"Government of Laos, Government of Vietnam (North Vietnam)",KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,2,0,,,,,,0,3,300,644,1980,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,2,0,,,,,,0,3,300,644,1981,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1982,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1983,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1984,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1985,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1986,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1987,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1988,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KR,270,,2,,1,4,4/30/67,3,12/31/79,5,811,3
64402,2,3,2,0,,,,,,0,3,300,644,1990,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,1,0,,,,,,0,3,300,644,1992,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,1,0,,,,,,0,3,300,644,1993,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,1,0,,,,,,0,3,300,644,1994,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,1,0,,,,,,0,3,300,644,1995,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,1,0,,,,,,0,3,300,644,1996,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,3,0,,,,,,0,3,300,644,1997,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64402,2,3,2,1,10/24/98,1,3,,,0,3,300,644,1998,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KR,270,,2,,1,3,4/30/67,3,12/31/79,5,811,3
64501,1,3,1,0,,,,,,0,3,300,645,1978,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KNUFNS,271,Government of Vietnam (North Vietnam),2,,2,4,12/30/78,2,12/30/78,2,811,3
64501,1,3,3,1,1/7/79,1,4,,,0,3,300,645,1979,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KNUFNS,271,Government of Vietnam (North Vietnam),2,,1,4,12/30/78,2,12/30/78,2,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1979,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,2,0,,,,,,0,3,300,646,1980,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,2,0,,,,,,0,3,300,646,1981,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1982,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1983,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1984,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1985,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1986,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1987,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1988,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,0,,,,,,0,3,300,646,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),KPNLF,272,,2,,1,4,11/30/79,3,11/30/79,3,811,3
64601,1,3,2,0,,,,,,0,3,300,646,1990,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KPNLF,272,,2,,1,3,11/30/79,3,11/30/79,3,811,3
64601,1,3,3,1,10/23/91,1,1,5/1/91,10/23/91,0,3,300,646,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,KPNLF,272,,2,,1,3,11/30/79,3,11/30/79,3,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1982,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1983,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1984,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1985,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1986,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1987,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,0,,,,,,0,3,300,647,1988,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64701,1,3,3,1,12/31/89,5,5,,,0,3,300,647,1989,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,Government of Vietnam (North Vietnam),FUNCINPEC,273,,2,,1,4,12/31/82,5,12/31/82,5,811,3
64702,2,3,3,1,10/23/91,1,1,5/1/91,10/23/91,1,3,300,647,1991,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,FUNCINPEC,273,,2,,1,3,12/31/82,5,5/1/91,1,811,3
1.6e+06,1,3,3,0,,,,,,0,3,300,15800,1997,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,Forces of Norodom Ranariddh,7248,,2,,1,3,7/8/97,1,8/20/97,1,811,3
1.6e+06,1,3,2,1,2/27/98,1,1,2/27/98,2/17/98,0,3,300,15800,1998,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,Forces of Norodom Ranariddh,7248,,2,,1,3,7/8/97,1,8/20/97,1,811,3
1.6e+06,1,3,3,1,7/9/97,1,4,,,0,3,300,15801,1997,Cambodia (Kampuchea),Government of Cambodia (Kampuchea),148,,Military faction (Forces of Hun Sen),7249,,2,,1,3,7/5/97,1,7/6/97,1,811,3
64801,1,2,1,1,6/10/67,1,3,6/11/67,10/26/94,0,3,301,648,1967,"Israel, Jordan",Government of Israel,121,,Government of Jordan,120,,1,West Bank,2,2,6/5/67,1,6/5/67,1,"663, 666",2
64901,1,2,1,0,6/10/67,1,3,6/11/67,,0,3,302,649,1967,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,2,2,6/5/67,1,6/5/67,1,"652, 666",2
64902,2,2,1,1,10/24/73,1,2,5/31/74,,1,3,302,649,1973,"Israel, Syria",Government of Israel,121,,Government of Syria,118,,1,Golan Heights,2,2,6/5/67,1,10/6/73,1,"652, 666",2
65001,1,3,1,0,,,,,,0,3,303,650,1967,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,2,3,7/6/67,2,7/6/67,2,475,4
65001,1,3,1,0,,,,,,0,3,303,650,1968,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,2,3,7/6/67,2,7/6/67,2,475,4
65001,1,3,1,0,,,,,,0,3,303,650,1969,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,2,3,7/6/67,2,7/6/67,2,475,4
65001,1,3,1,1,1/12/70,1,3,,,0,3,303,650,1970,Nigeria,Government of Nigeria,84,,Republic of Biafra,462,,1,Biafra,2,3,7/6/67,2,7/6/67,2,475,4
65101,1,2,1,1,12/31/69,5,5,,,0,3,304,651,1969,"China, Myanmar (Burma)",Government of China,135,,Government of Myanmar (Burma),144,,1,Common Border,1,2,2/28/69,4,2/28/69,4,"710, 775",3
65201,1,2,1,1,12/31/69,5,5,,7/21/08,0,3,305,652,1969,"China, Russia (Soviet Union)",Government of China,135,,Government of Russia (Soviet Union),57,,1,Ussuri river,1,2,3/2/69,1,3/2/69,1,"365, 710","1, 3"
65301,1,2,1,1,7/18/69,1,2,7/20/69,10/30/80,0,3,306,653,1969,"El Salvador, Honduras",Government of El Salvador,13,,Government of Honduras,12,,1,Common Border,2,2,7/3/69,2,7/3/69,2,"91, 92",5
65401,1,3,1,0,,,,,,0,3,307,654,2000,Guinea,Government of Guinea,77,,RFDG,463,,2,,1,3,9/1/00,1,9/17/00,1,438,4
65401,1,3,1,1,7/19/01,1,5,,,0,3,307,654,2001,Guinea,Government of Guinea,77,,RFDG,463,,2,,1,3,9/1/00,1,9/17/00,1,438,4
65501,1,3,1,0,,,,,,0,3,308,655,1970,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1,3,8/20/70,1,8/20/70,1,840,3
65501,1,3,1,1,12/31/71,5,5,,,0,3,308,655,1971,Philippines,Government of Philippines,154,,MIM,274,,1,Mindanao,1,3,8/20/70,1,8/20/70,1,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1972,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1973,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1974,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1975,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1976,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1977,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1978,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,2,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1979,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1980,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1981,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,2,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1982,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1983,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1984,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1985,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1986,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1987,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1988,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,1,0,,,,,,0,3,308,656,1989,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65601,1,3,2,1,8/2/90,1,5,,,0,3,308,656,1990,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,12/31/72,3,840,3
65602,2,3,2,1,11/7/93,1,2,11/7/93,9/2/96,1,3,308,656,1993,Philippines,Government of Philippines,154,,MNLF,275,,1,Mindanao,1,3,10/31/72,3,2/9/93,1,840,3
65701,1,3,2,1,8/2/90,1,5,,,0,3,308,657,1990,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,2/2/90,2,840,3
65702,2,3,2,1,12/31/94,5,2,1/26/95,,1,3,308,657,1994,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,10/16/94,1,840,3
65703,3,3,2,0,,,,,,1,3,308,657,1996,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,1997,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,1998,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,1,0,,,,,,0,3,308,657,1999,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,2000,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,2,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,3,0,,,,,,0,3,308,657,2001,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,2002,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,2003,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,2,0,,,,,,0,3,308,657,2004,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,3,1,12/31/05,5,5,,,0,3,308,657,2005,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,4/6/96,1,840,3
65703,3,3,3,0,,,,,,1,3,308,657,2007,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,3/6/07,2,840,3
65703,3,3,1,0,,,,,,0,3,308,657,2008,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,3/6/07,2,840,3
65703,3,3,2,1,7/31/09,2,2,7/31/09,,0,3,308,657,2009,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,3/6/07,2,840,3
65704,4,3,2,1,12/31/11,5,1,,10/15/12,1,3,308,657,2011,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,10/18/11,1,840,3
65705,5,3,3,1,,,,,,1,3,308,657,2015,Philippines,Government of Philippines,154,,MILF,276,,1,Mindanao,1,3,2/1/90,2,1/25/15,1,840,3
65801,1,3,2,0,,,,,,0,3,308,658,1993,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,1,3,5/3/93,1,5/7/93,1,840,3
65801,1,3,2,0,,,,,,0,3,308,658,1994,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,1,3,5/3/93,1,5/7/93,1,840,3
65801,1,3,1,0,,,,,,0,3,308,658,1995,Philippines,Government of Philippines,154,,ASG,277,,1,Mindanao,1,3,5/3/93,1,5/7/93,1,840,3
